,0,1
18762,611011.614548,149728.023194
18763,625068.0614,176206.141851
18764,644093.207265,180183.267579
18765,636151.073883,173876.758128
18766,610379.185993,153075.827705
18767,631485.826945,180151.723601
18768,636545.035527,157556.868034
18769,612925.967872,163950.039281
18770,626160.714269,172582.245304
18771,626975.821584,157211.738553
18772,618357.292143,158097.199465
18773,640551.779707,172661.712327
18774,615522.568333,161729.078975
18775,648364.941481,170766.98199
18776,591294.443823,151510.053364
18777,590854.336508,148719.6764
18778,627168.617368,171135.132131
18779,623118.242812,147514.009115
18780,592342.799863,154596.341218
18781,612704.994131,147501.227232
18782,629426.230463,157208.499375
18783,632479.892433,162227.597577
18784,623789.987315,161544.401442
18785,610388.78465,161607.853904
18786,622343.260165,159458.210361
18787,608936.283674,149383.789439
18788,616909.045283,168266.140446
18789,607735.954644,144544.644935
18790,629426.357569,161314.327609
18791,617130.103392,161502.101161
18792,591002.814228,151878.051842
18793,616733.708193,151215.767045
18794,624125.518539,179654.560011
18795,638107.336305,156495.909697
18796,623431.443636,170215.143071
18797,610043.024624,163433.880134
18798,615802.639553,169158.426264
18799,588424.594182,154160.717068
18800,597408.844742,145856.060438
18801,620270.977609,155757.857741
18802,622599.55419,177621.81929
18803,626457.128345,165739.274476
18804,617206.072055,146244.594859
18805,641712.410795,166035.945539
18806,605857.103314,155715.685716
18807,589578.766513,150222.29815
18808,622329.181991,163394.668914
18809,634222.73459,166908.71661
18810,611683.637278,170990.75359
18811,618041.112809,162049.960913
18812,633030.217159,154935.292511
18813,637100.730961,184309.831051
18814,609323.086051,156316.871396
18815,626904.900495,168395.782774
18816,645113.498892,185360.907347
18817,635545.548672,158132.545209
18818,631642.832915,142584.16716
18819,612414.271548,162297.017069
18820,632009.534547,144868.515675
18821,628201.861801,142678.668496
18822,625675.919701,158250.490692
18823,619702.424447,156788.642789
18824,624133.618344,143975.255551
18825,618351.200841,164632.954723
18826,616568.919049,147835.627073
18827,618150.517939,162884.978913
18828,638417.626803,181616.264515
18829,626109.717341,165036.594225
18830,626779.47458,145204.627787
18831,636575.470056,177887.208507
18832,626942.716553,170942.445538
18833,586265.513115,151624.136932
18834,614348.040376,153579.300398
18835,619496.325251,176970.166811
18836,619615.084868,185909.301313
18837,633898.009932,142873.09948
18838,632201.549588,175638.383964
18839,611101.474762,161776.645445
18840,646914.435869,172527.233201
18841,635488.873208,168648.056757
18842,634067.359054,181028.425168
18843,631423.71049,152175.163086
18844,635817.432737,179278.486461
18845,644494.241555,172004.945226
18846,621818.518421,159029.889567
18847,617821.402286,149972.643615
18848,627197.017499,174941.413986
18849,637010.961376,154189.194706
18850,589362.852751,143974.485103
18851,637586.099258,165060.533697
18852,584020.235972,145050.536901
18853,610699.983079,145888.76224
18854,638276.941116,154448.822841
18855,608737.018643,153528.786044
18856,622661.362601,154531.059358
18857,617240.942037,147638.599285
18858,644955.441189,178552.67787
18859,648316.59804,176520.009905
18860,631967.319566,178895.937298
18861,638269.523302,178941.055226
18862,628814.724642,170349.514552
18863,627087.977089,155661.655975
18864,626392.966248,155478.383439
18865,626928.991656,159443.792187
18866,626910.338474,144165.019736
18867,640163.309954,161720.96421
18868,582233.825718,148309.840277
18869,635108.286785,168375.129143
18870,643814.584184,171451.925627
18871,617532.849383,162801.947099
18872,621245.981846,153562.379377
18873,595261.895995,148286.208462
18874,616979.715168,164346.435802
18875,637248.911929,168544.280601
18876,625699.829464,164692.436751
18877,596137.170811,155650.566779
18878,647990.296258,175677.092893
18879,621463.653188,185198.895139
18880,611398.106692,172895.011735
18881,622479.195096,161199.626442
18882,642804.67453,167446.510927
18883,636242.069392,151639.671161
18884,615969.447026,157431.165686
18885,622105.498194,172836.359555
18886,643290.61041,169620.586542
18887,635011.793265,161976.773685
18888,638026.836214,164828.102038
18889,634951.334969,148622.369213
18890,626122.085845,157977.658802
18891,626847.990703,167513.144931
18892,640735.189715,184222.066573
18893,625446.089421,164141.870978
18894,631689.885549,173958.507185
18895,600252.944712,159456.290761
18896,638132.782522,143382.6234
18897,626866.173623,171952.840221
18898,606085.997287,146331.4562
18899,593545.166635,145896.74545
18900,620168.701849,152106.273118
18901,630863.904242,159486.893373
18902,622809.917,177923.013464
18903,594420.564051,149004.531682
18904,625330.801607,169083.92699
18905,599313.054841,145665.678846
18906,631791.833332,185148.804539
18907,641487.974971,172866.142625
18908,586299.330343,151768.475636
18909,637832.288284,186617.420786
18910,626527.856635,178770.009205
18911,623062.11213,177791.925153
18912,602612.822436,161201.999983
18913,645087.986024,178629.841758
18914,591687.64193,156573.759224
18915,614160.853709,169476.355461
18916,631261.549975,170381.984318
18917,618042.493299,163899.933397
18918,636289.874861,164767.324599
18919,646166.526605,177928.348925
18920,639767.685076,175532.657451
18921,604757.378739,161212.620956
18922,634642.616998,169833.605903
18923,631307.65281,181905.973108
18924,609473.837871,164173.800473
18925,624207.623299,173458.723736
18926,627136.03167,152012.314705
18927,604326.48387,160471.917042
18928,620090.737445,165986.090902
18929,621269.24989,177684.047613
18930,643109.699484,174323.53002
18931,590915.565379,151369.018485
18932,617387.476265,146605.538596
18933,626560.018625,142178.023607
18934,615114.803874,163249.2748
18935,621480.152706,186095.350979
18936,631010.929928,162214.669414
18937,608243.550461,146626.562594
18938,635707.441101,142970.797547
18939,628959.923941,141251.498973
18940,619624.206182,146994.881915
18941,620179.170062,145551.613188
18942,622194.298639,154380.164381
18943,634288.470474,161928.528077
18944,645521.838081,171716.678601
18945,584537.346089,152075.479222
18946,622637.450239,155394.297546
18947,609368.002864,148505.950186
18948,621604.368347,181348.039718
18949,621885.508814,150634.163603
18950,640299.934246,158773.840723
18951,647493.19685,175350.951189
18952,627517.395922,171275.947326
18953,617815.34668,163541.065342
18954,619059.59072,186327.276414
18955,600732.498289,146365.464533
18956,633624.703098,159830.305631
18957,615539.316143,174555.961091
18958,601761.443011,145540.241392
18959,623891.548957,152723.331645
18960,627213.130891,155149.654431
18961,598386.448426,143230.048144
18962,584234.360051,145891.047148
18963,599862.330605,154483.249595
18964,640391.397702,173073.106003
18965,641036.974471,183986.307839
18966,619824.368017,178174.972771
18967,639775.936328,164166.336034
18968,624441.708597,177351.680795
18969,623267.269506,146802.552601
18970,628819.995498,169620.263734
18971,607059.113727,148295.54901
18972,627109.731836,166067.921319
18973,630122.153168,161586.294049
18974,586168.618209,153420.771672
18975,611929.048574,168495.434763
18976,607585.448209,145898.462754
18977,636313.708208,173216.146473
18978,629919.50054,175275.475482
18979,614242.544799,167176.871678
18980,621072.613853,169637.665636
18981,605257.548482,153922.632179
18982,640690.445318,184916.538148
18983,597470.104363,157996.559064
18984,593196.130086,147686.16418
18985,614713.806512,145100.304667
18986,633214.718029,145369.657897
18987,639914.887624,169100.939085
18988,623619.020296,158389.62317
18989,618125.043868,172055.139089
18990,609576.14441,166374.292598
18991,637574.284416,159488.498368
18992,596976.569687,144992.819344
18993,635558.530009,185697.050956
18994,648147.608484,175920.131104
18995,637418.007955,177659.175508
18996,626577.39368,154966.876215
18997,609104.140045,150333.019313
18998,594784.712792,152320.742633
18999,643565.856062,179776.087051
19000,626130.920174,169651.656342
19001,626178.161511,173021.354274
19002,633875.218548,169688.850321
19003,599441.642804,156074.920751
19004,623331.273396,153621.61633
19005,640906.896349,168671.754093
19006,631219.594388,175542.333888
19007,641566.023192,177190.620551
19008,607566.195576,150697.1112
19009,629481.90706,170858.57983
19010,610959.147463,150714.486526
19011,647115.494287,177915.422216
19012,632908.187934,151867.526453
19013,596012.811134,145102.90501
19014,595464.21159,157484.53266
19015,620449.674066,156334.858381
19016,636257.193658,167969.140923
19017,628966.779416,172725.66424
19018,592513.200775,153714.731493
19019,620467.932616,165191.264294
19020,618502.750599,160894.475796
19021,605514.280171,152372.060861
19022,610686.15746,171854.144923
19023,647484.655589,169336.616113
19024,632865.899605,164545.510538
19025,617049.083815,158045.82216
19026,597929.620153,151574.968124
19027,605161.273729,156340.18233
19028,608514.853477,152101.513416
19029,584114.728772,152638.567245
19030,604099.538389,155970.80985
19031,623123.650314,147111.940873
19032,617000.953178,153556.733895
19033,620552.543541,166337.784844
19034,592176.134852,155785.679954
19035,618633.867124,177228.540046
19036,626846.681302,178765.67342
19037,604415.327416,151996.785731
19038,637571.815843,142389.735448
19039,586837.415572,146583.724207
19040,616253.243534,166373.711248
19041,622631.324193,155299.121845
19042,606209.566735,145863.900388
19043,589181.251391,145340.146063
19044,635066.873519,160868.334487
19045,637289.6113,151881.825886
19046,643674.306169,164928.790957
19047,613905.496901,175948.506176
19048,630153.007463,175203.163311
19049,621828.660151,171847.503283
19050,624550.378309,141326.488317
19051,632559.502491,154298.681734
19052,621608.687762,144462.524782
19053,614885.560664,156237.347897
19054,634141.389155,173777.634199
19055,608149.020093,146618.425269
19056,597753.58887,158118.529359
19057,620966.575824,178665.081918
19058,618532.33266,147032.507318
19059,634972.554624,173600.254772
19060,610448.314759,172106.752663
19061,638947.53954,179054.638324
19062,620223.60952,151085.096519
19063,637795.358296,141404.634331
19064,635043.931918,160008.658787
19065,620122.31126,159215.571353
19066,593327.617029,157390.004995
19067,635453.726167,180180.29712
19068,628940.149765,181891.192452
19069,630717.099278,170012.54333
19070,633710.040628,163544.290825
19071,621675.1592,173629.053718
19072,621474.161321,159259.876731
19073,629202.530447,157071.26847
19074,636532.321964,179872.702854
19075,612953.904923,161552.256364
19076,639082.582744,180095.925979
19077,622490.514633,166629.714669
19078,616528.760225,163613.956366
19079,608665.363792,148824.374771
19080,624911.238954,170972.09847
19081,642643.330044,175174.066858
19082,639502.060156,170680.104414
19083,639246.493748,179286.541319
19084,613474.753106,163357.79793
19085,624202.875132,143536.689488
19086,636046.322984,165805.82729
19087,605163.62798,155323.940762
19088,606258.859384,144877.391535
19089,618196.341299,149765.666561
19090,632117.074387,174951.84612
19091,635137.782647,162563.968529
19092,609945.96964,163768.814192
19093,639749.399615,164190.573303
19094,628704.746677,162517.237933
19095,612794.433743,150027.837127
19096,621697.331076,157509.433607
19097,616994.164794,176864.301805
19098,620016.558217,170318.264991
19099,635976.167333,151307.494558
19100,623340.784127,183239.250972
19101,622814.440413,145185.549514
19102,627245.086102,185385.593851
19103,615280.421426,164553.410755
19104,593110.381772,148232.887398
19105,636167.209018,169668.057583
19106,630907.69387,157878.815666
19107,626681.176701,144314.091746
19108,634055.064447,157926.23385
19109,613341.343755,164052.394173
19110,644865.481396,183549.705378
19111,628124.34696,152434.531667
19112,628923.618548,170242.994594
19113,591393.30808,156569.590252
19114,620035.358078,180795.604168
19115,612164.616839,147826.371894
19116,635658.751627,169517.214079
19117,588179.735947,154090.044687
19118,619117.978115,170606.3615
19119,606112.303048,159899.238688
19120,584849.990732,153486.732809
19121,622845.974965,151025.624168
19122,630138.133524,161910.856783
19123,632141.275854,155897.746898
19124,628181.960366,143751.537644
19125,627570.736781,167837.600149
19126,607366.231426,148363.79577
19127,600260.236442,154451.842406
19128,635118.022108,143339.204228
19129,587140.135164,144624.481976
19130,626626.353136,169943.497958
19131,645854.950289,179285.677814
19132,631960.485948,178689.464231
19133,614705.784542,173357.474701
19134,625968.057764,184647.303614
19135,630814.00697,143399.490135
19136,602860.458516,152650.159792
19137,610549.571086,148599.098644
19138,630843.84967,159504.569216
19139,632640.59173,162808.737674
19140,637172.637928,168379.292307
19141,636011.859748,177623.374743
19142,637456.961459,154864.375267
19143,645402.458335,179592.823614
19144,619151.653579,146544.988235
19145,623996.400259,172183.850234
19146,623610.087451,179680.561139
19147,641684.06002,176721.625824
19148,628370.483581,172635.071248
19149,620071.566116,151769.936065
19150,638092.800203,176226.531944
19151,623431.744207,156829.887851
19152,636413.52161,162864.567039
19153,622266.483999,176640.584701
19154,608104.816719,161836.917238
19155,631113.096503,179887.815872
19156,594608.8923,155418.857021
19157,625901.478966,158349.322349
19158,622466.108158,177579.111848
19159,617267.324458,165719.385507
19160,622253.977263,181665.30844
19161,629168.132027,163777.810023
19162,617112.577147,163172.306387
19163,634708.848869,141997.807317
19164,614242.244226,161875.796091
19165,607612.269377,159244.930117
19166,597625.49117,151406.040876
19167,615445.435283,159264.618935
19168,638424.451683,170392.576184
19169,643306.619974,181965.153008
19170,608890.650899,151663.737689
19171,618004.141124,149630.431147
19172,600988.863989,150766.104732
19173,625402.897626,171044.731143
19174,596137.17168,144469.741704
19175,638089.894972,155542.686467
19176,613597.039612,171945.14402
19177,640515.309232,157711.146914
19178,629109.005944,178321.143915
19179,617345.072381,168963.460458
19180,626617.261866,175809.438129
19181,615394.680318,147866.443236
19182,609322.008782,144199.986065
19183,642415.31647,165683.877764
19184,626178.40311,174621.46774
19185,638851.647959,153302.20566
19186,635300.637107,159488.962221
19187,627500.370975,176127.847632
19188,639856.200861,162472.115457
19189,607677.7067,160672.234138
19190,633872.258479,174125.732333
19191,615937.288385,162490.76355
19192,624218.093438,176555.551445
19193,614647.638397,147217.279326
19194,637154.861358,141280.895434
19195,597361.140828,144617.792602
19196,629069.713205,180466.876663
19197,616440.185149,163177.074356
19198,615524.810673,146538.25296
19199,637172.711285,166753.396574
19200,630115.595122,143952.351295
19201,619431.989244,166600.994818
19202,619254.824513,177024.470689
19203,612221.654041,151522.132437
19204,639648.709149,142181.840984
19205,584944.330306,149538.748243
19206,610778.095379,160180.371526
19207,634373.828417,156897.29412
19208,600668.194431,149060.877643
19209,582963.981227,151158.157144
19210,612457.514258,146973.590741
19211,593339.722701,145055.353047
19212,608595.202952,149617.084224
19213,637337.991011,152321.492678
19214,630960.492557,169213.206048
19215,643196.8892,164230.670997
19216,620417.305469,175781.432562
19217,646736.218139,171393.464338
19218,623487.73449,166346.857895
19219,581513.073674,149024.049377
19220,647122.185363,176620.406427
19221,632212.00743,164571.417345
19222,642521.448956,170408.555661
19223,631585.836294,143370.461261
19224,626678.225468,158745.58632
19225,625131.209844,170924.021787
19226,637035.699268,158901.221517
19227,632278.488243,162167.759066
19228,617108.867445,162421.660949
19229,598548.87518,158416.35036
19230,597150.983618,144985.479878
19231,629644.472094,162277.109917
19232,603442.625258,158917.51858
19233,631574.540354,162885.513796
19234,627535.131174,142065.516636
19235,589003.690282,151676.145619
19236,629612.569288,179092.264137
19237,625333.939462,167833.971383
19238,634775.859548,171648.710755
19239,628409.692104,162613.037884
19240,595712.928699,145402.686096
19241,645478.820092,184346.269049
19242,638559.537693,166539.189721
19243,628006.340112,152661.433046
19244,629185.860519,142166.331681
19245,635020.587689,142032.355727
19246,623107.69105,155497.225964
19247,630991.600696,172481.780038
19248,606948.853103,158652.453108
19249,614986.104672,166562.490777
19250,588273.387472,151648.948868
19251,632530.948061,157419.283581
19252,625060.794066,176993.141171
19253,638885.451833,154034.815212
19254,630982.508998,158066.015291
19255,625758.646424,144687.956364
19256,605172.62556,146782.589022
19257,624573.205279,182921.41979
19258,633050.663016,173854.184802
19259,633534.653148,142283.681283
19260,641992.426078,172125.786697
19261,623541.72134,156530.106401
19262,613707.139784,151953.001099
19263,642901.068743,166352.291556
19264,582229.01916,149028.087638
19265,629518.019633,177437.980009
19266,632951.075037,156107.885861
19267,613152.399963,168918.455584
19268,622873.451315,166575.283327
19269,638144.867196,175736.329341
19270,638134.019549,155661.340948
19271,611579.845239,163357.525582
19272,598435.825591,149361.192542
19273,630280.868258,144244.278191
19274,599575.386215,154935.235058
19275,645262.782919,172719.461988
19276,597103.643891,157893.439399
19277,609686.271726,159363.88116
19278,619146.502138,158838.564099
19279,637138.51416,185789.393347
19280,625759.438632,159376.733896
19281,622278.490428,146504.053552
19282,625621.609227,155657.657019
19283,633092.7277,170728.801846
19284,624141.671929,165683.061355
19285,599122.384483,158025.474775
19286,632534.71278,186533.814429
19287,586784.484527,149150.98201
19288,639085.707889,166627.539796
19289,633663.019601,151551.856966
19290,631935.486665,161219.770663
19291,622452.016719,164818.365998
19292,643105.005001,170565.517714
19293,622678.265399,160570.433907
19294,595227.253222,159376.399188
19295,615695.042028,162933.217591
19296,644492.988476,171463.34354
19297,589276.474262,144158.895108
19298,626197.855968,159792.407932
19299,634077.581956,172088.892553
19300,604257.712047,158780.133231
19301,616018.802415,176787.162631
19302,633944.387329,159621.021478
19303,618753.888942,154293.333207
19304,623712.865677,152915.852945
19305,621518.228579,169230.270844
19306,633754.365736,153648.840641
19307,631467.101899,156484.551341
19308,619604.188306,160591.262849
19309,636483.574896,170705.700035
19310,599398.267978,159132.935958
19311,611621.601165,159591.517942
19312,634594.647484,157293.562939
19313,625451.402999,172492.755279
19314,614230.596828,174631.860349
19315,639020.20291,166195.300123
19316,637708.942307,156110.137179
19317,617878.544045,147589.689061
19318,613897.109926,150492.124843
19319,619552.54273,144452.776257
19320,621070.041221,183798.444031
19321,643207.441346,167949.416453
19322,598544.318471,149805.215939
19323,626350.267938,180066.029734
19324,607362.189786,156079.039329
19325,605305.885468,160212.066167
19326,586195.493813,149357.075826
19327,642043.158033,177620.144771
19328,623455.207133,170908.920558
19329,640139.323046,165025.98408
19330,633024.972224,180570.001961
19331,629222.881068,161574.880888
19332,636599.204073,168260.591943
19333,610945.708481,170039.926889
19334,629154.160874,180210.062393
19335,640468.412679,177435.36048
19336,618579.002373,151650.453643
19337,621096.121431,152255.079303
19338,580915.883478,144967.748598
19339,623333.8196,164696.637011
19340,627559.935926,168582.405327
19341,605501.678616,160575.955087
19342,607142.955947,156508.101337
19343,618507.825312,158379.18696
19344,641216.532354,177478.943566
19345,594649.608499,157250.500318
19346,637524.96221,167876.498852
19347,610255.365834,146696.608389
19348,601257.710575,144369.690446
19349,637981.773351,167735.119956
19350,640440.179678,184908.203538
19351,622639.991695,145218.975289
19352,636177.464444,175694.898291
19353,633232.494416,152948.625538
19354,602844.902093,145692.037343
19355,631474.190204,156445.322058
19356,642248.351757,167638.657272
19357,629102.510446,171507.383907
19358,609804.79829,165898.05229
19359,619732.080233,177565.096382
19360,625797.141642,172754.446003
19361,636506.612689,177723.381076
19362,635477.400736,160579.679229
19363,623247.570768,186614.590256
19364,636117.315638,159646.121681
19365,618472.867882,166635.816857
19366,636703.444796,155372.843408
19367,623769.470393,168144.67734
19368,632101.304842,144334.131043
19369,632619.231168,157992.309581
19370,626231.620465,144630.002211
19371,630710.71905,171144.464913
19372,638186.535871,161853.220928
19373,593285.515232,144326.062281
19374,618655.677806,158735.445204
19375,627110.961665,143331.028612
19376,612756.458834,169847.860946
19377,632362.08243,157718.561736
19378,631763.158838,174179.838967
19379,644214.304622,169137.379274
19380,633170.535427,155775.735681
19381,631816.074909,182878.128358
19382,586601.2501,147510.989465
19383,642146.46736,168812.977933
19384,612122.812289,171565.368782
19385,629191.220083,164171.635401
19386,643832.501915,181603.160566
19387,627225.448867,144932.564662
19388,634560.569688,166539.827366
19389,609872.905555,166563.649267
19390,638993.589851,141693.926925
19391,587530.212998,146399.806447
19392,635398.39601,174513.227481
19393,634487.90614,160530.694896
19394,611901.928446,148639.613504
19395,634711.959131,167714.761065
19396,600165.00708,147066.90722
19397,620769.781178,172256.392263
19398,621719.457586,178471.961946
19399,599293.184338,144507.732687
19400,587148.155122,155991.209119
19401,635364.062045,169883.233091
19402,621475.82284,176935.497955
19403,629543.609041,163491.124208
19404,615235.669313,157665.218232
19405,621957.684298,171327.873364
19406,589538.319967,149696.633881
19407,636539.215531,165429.392469
19408,627980.442538,173462.646298
19409,619218.844009,159495.022712
19410,642158.541633,166644.301559
19411,635905.876707,167955.051283
19412,625664.989217,174593.183432
19413,601059.363913,151941.536056
19414,630599.16627,184959.550404
19415,611433.480483,150514.683566
19416,585020.506851,146148.534569
19417,610994.720777,162803.662246
19418,629653.750635,141649.151183
19419,610662.141565,168001.55824
19420,613624.921037,166350.864746
19421,612235.582402,167998.504965
19422,624976.017173,179865.732571
19423,609528.151247,151826.781364
19424,611157.306311,158888.31413
19425,618346.05205,177386.813628
19426,612048.846096,158940.483447
19427,613667.319161,165090.766138
19428,621365.609163,156184.636027
19429,609996.56646,166894.387233
19430,643893.67949,171581.803012
19431,608326.866214,144291.441396
19432,607984.417447,148392.542792
19433,619185.216752,173809.757738
19434,621900.520568,147279.691935
19435,615604.913531,169176.566863
19436,634914.572355,156311.96168
19437,641725.184464,174158.853126
19438,588765.867801,149036.112193
19439,625208.145053,145300.238873
19440,610218.619398,169152.641837
19441,632044.005581,183821.395667
19442,596397.719476,144894.033629
19443,647967.656542,171633.070911
19444,590707.907507,155804.439944
19445,640205.957136,164887.9092
19446,648672.02212,171984.434045
19447,611672.982574,149152.363374
19448,601651.071789,148696.085761
19449,587656.085265,153161.224049
19450,596816.486143,156843.171196
19451,592927.25139,155079.433789
19452,616517.678312,155148.429785
19453,624085.506358,184969.108875
19454,636558.36109,152870.018936
19455,635358.341524,155628.576603
19456,611870.995419,158961.119713
19457,600136.144456,154657.950956
19458,632214.552962,155056.462636
19459,630035.930675,163702.031024
19460,625343.543894,162071.269075
19461,618236.929874,168510.619628
19462,619937.188244,164298.247115
19463,633954.703134,175626.54493
19464,617806.154041,151611.619654
19465,635442.793775,167125.212251
19466,617079.964876,147173.177171
19467,608269.661709,163767.983177
19468,602803.185903,148114.901122
19469,627502.669273,172997.355424
19470,631112.236804,172360.009284
19471,632577.489875,156337.434884
19472,624611.55568,147916.256235
19473,624359.672062,178606.918872
19474,596810.576736,155363.341377
19475,630618.869778,143547.751274
19476,632500.437296,165613.750591
19477,621519.529398,167571.072007
19478,585036.786841,154238.774449
19479,605680.258466,152011.905571
19480,619503.967814,177353.010565
19481,583708.117371,147231.659859
19482,620851.60582,171148.588852
19483,617982.909251,164532.386663
19484,642186.303398,176965.343309
19485,624967.398261,156963.009302
19486,640102.15105,163326.524055
19487,615447.052139,175246.553001
19488,636332.640745,161152.997217
19489,594773.199246,144465.74707
19490,622348.400354,170663.464393
19491,593937.877141,144540.469696
19492,605244.715782,155132.563139
19493,615878.306499,159893.084649
19494,591385.140932,151071.253041
19495,614355.247669,174456.169844
19496,645130.113917,177962.703148
19497,620624.590063,170300.258713
19498,627839.161714,147588.999037
19499,597250.014694,144773.570505
19500,647570.794153,170113.822631
19501,592404.294625,156888.981309
19502,616624.072677,158325.941074
19503,620497.991324,158050.909798
19504,635410.894908,164153.533282
19505,634869.356058,152473.552798
19506,630279.64124,161940.599868
19507,617493.288673,168679.071229
19508,626536.503343,185481.619748
19509,584748.654574,149636.693639
19510,632325.433408,175386.55073
19511,623857.347345,166705.349509
19512,629364.434005,159127.301731
19513,592610.624991,154546.984093
19514,618914.249525,165852.907555
19515,633789.316881,141639.898566
19516,617796.109555,173774.665317
19517,622719.564263,174220.667724
19518,619672.728053,181999.758407
19519,602458.15408,154779.647203
19520,634874.021054,158327.722477
19521,632920.199863,157616.812962
19522,626663.889551,154377.966984
19523,624901.377616,153372.140259
19524,632042.086002,158805.892357
19525,630577.192165,185227.98191
19526,596634.372042,159293.260136
19527,611152.145883,145908.355072
19528,639341.705321,164515.149477
19529,625351.394077,155248.15074
19530,601130.171336,161482.235968
19531,630124.907069,173766.344733
19532,632917.532834,165335.171337
19533,643135.391188,162475.968912
19534,620827.256147,177714.807628
19535,614617.190117,161069.462656
19536,643159.247383,175722.047343
19537,609868.769598,148474.24555
19538,630132.571308,168765.027662
19539,609555.795878,167580.284906
19540,599021.388117,145031.11319
19541,606416.549306,160110.690231
19542,622393.006978,170454.155392
19543,605330.902038,145219.332578
19544,605813.984651,161323.583289
19545,609200.792231,161042.23536
19546,626005.329218,164674.456664
19547,629885.653434,158733.314374
19548,633080.480182,156086.822456
19549,606388.059474,151713.662446
19550,612688.369319,171680.7351
19551,622436.110142,159428.634472
19552,630204.254684,174710.938158
19553,629313.975253,178757.020824
19554,622014.257779,146834.535239
19555,643502.249707,165630.803404
19556,619747.567929,163747.07514
19557,637550.224065,175310.029314
19558,616317.946178,168065.360719
19559,623306.763129,177844.327468
19560,608630.393218,155516.238878
19561,633440.104631,181376.117571
19562,644489.721515,168383.286049
19563,595199.812433,159635.531295
19564,619685.793757,145358.350626
19565,610555.514798,165185.196328
19566,590377.047524,153375.376794
19567,624080.275032,146021.504983
19568,624708.794859,153917.23581
19569,594429.803429,156147.439601
19570,612454.298505,169011.101728
19571,616936.521296,158261.024412
19572,646154.106555,175265.270685
19573,614413.505991,154558.956212
19574,617236.195631,160584.407957
19575,626935.01112,144631.686672
19576,646655.930955,177294.225625
19577,618461.442697,172113.947582
19578,623671.397185,179848.705666
19579,616761.089299,170589.838524
19580,624098.254028,155365.047652
19581,604350.632307,146493.66255
19582,600782.966419,158643.564466
19583,612006.278838,150168.454233
19584,603168.110205,151339.705766
19585,608622.69027,154084.477464
19586,637150.41305,162860.500929
19587,630244.372259,166571.70946
19588,635774.868183,160620.616038
19589,636570.277509,162074.071817
19590,587372.138941,146831.931453
19591,637780.798203,162825.763107
19592,626379.14039,160980.074995
19593,630684.620165,158806.310853
19594,644239.174266,172303.20038
19595,634657.458655,149601.219142
19596,628121.930179,174525.219824
19597,642166.94408,164113.35817
19598,633796.32469,173541.75212
19599,621038.885726,147695.557481
19600,606071.274609,152034.30507
19601,622718.801666,162258.433383
19602,627706.74889,155700.124919
19603,639545.673154,158573.164166
19604,588140.060125,154338.256755
19605,634218.979593,175914.128296
19606,637175.616099,158216.310121
19607,632582.816363,143595.242278
19608,640185.770115,182892.322413
19609,597934.320601,145889.00199
19610,623796.092287,175015.586511
19611,619356.224858,147720.445764
19612,628026.785793,154741.83672
19613,637084.399815,157487.526033
19614,619412.410265,156935.209695
19615,611039.88741,148091.930409
19616,603191.519916,146989.510877
19617,622120.395957,168352.486423
19618,626544.401312,177635.605583
19619,602581.181218,149738.221827
19620,624171.226012,146692.568698
19621,615784.544331,159255.492513
19622,619922.551977,146886.124979
19623,640114.097845,186034.226259
19624,646264.958018,175362.301442
19625,635575.799946,176189.830779
19626,618597.990696,153054.947807
19627,612214.569463,147876.607863
19628,647950.650263,169595.873
19629,603042.892286,151994.362456
19630,643107.684204,182492.463976
19631,638623.250916,142539.979392
19632,640591.993202,172137.659643
19633,611307.444796,172903.621558
19634,633074.015142,152567.54451
19635,608461.481445,143903.777657
19636,619636.174564,147039.689902
19637,624207.431027,152242.9699
19638,624744.255406,153655.935964
19639,631204.252879,162390.350678
19640,606586.28447,150709.906646
19641,616188.154569,170349.619276
19642,639306.091365,178464.446277
19643,616490.629493,154999.281985
19644,620431.47667,175725.486479
19645,611817.638854,151639.776362
19646,606895.276494,146185.445825
19647,604223.976029,158904.284549
19648,636382.666936,157985.771468
19649,604576.173053,160850.207388
19650,631229.41679,159625.60311
19651,613854.951955,159289.677072
19652,628947.677407,172411.759563
19653,622020.246097,168769.039266
19654,633021.485945,172863.211597
19655,630740.583022,178084.648685
19656,610589.268116,152036.589551
19657,629070.658442,143110.69265
19658,612106.040907,152124.938829
19659,630966.406277,166008.692482
19660,631313.075431,156314.803139
19661,633647.467218,160044.542239
19662,611558.574059,168985.543799
19663,637552.851395,179499.608225
19664,642190.37386,161725.136955
19665,636054.858629,177612.279778
19666,619402.376493,162150.648859
19667,612809.68919,150180.317801
19668,604010.620601,154077.326887
19669,629637.630742,157490.021688
19670,623018.026381,161998.857899
19671,581874.452044,145554.263508
19672,612069.719966,173311.11934
19673,635580.710073,171442.961683
19674,610514.686236,161802.205645
19675,630405.331274,160104.952251
19676,589289.014746,148877.686
19677,633760.986542,173187.052534
19678,639712.359871,165301.434631
19679,604148.171893,157653.273423
19680,627302.06756,169072.596134
19681,596288.134863,159450.647485
19682,595811.435359,147397.951455
19683,629891.847707,162597.044264
19684,589514.970022,156358.278118
19685,618994.522443,155247.356664
19686,621750.069029,176939.331576
19687,581100.045735,147710.89288
19688,622779.797035,150618.218179
19689,630515.956663,142652.755094
19690,588423.319444,146711.169672
19691,637479.357264,141583.44834
19692,626263.129686,166089.427644
19693,622767.926622,179222.275079
19694,631873.958615,161133.194402
